Name,Fulladdress,Street,Municipality,Categories,About,Phone,Phones,Claimed,Owner,Owner Id,Owner Link,Review Count,Average Rating,Review URL,Cid,Fid,Latitude,Longitude,Featured Image,Time Zone,Website,Domain,Opening Hours,Google Knowledge URL,Kgmid,Google Maps URL,Place Id,Emails,Facebook Links,Instagram Links,Youtube Links,Tiktok Links,Linkedin Links,Twitter Links,Search Keyword
Lost Forty Brewing,"501 Byrd St, Little Rock, AR 72202",501 Byrd St,"Little Rock, AR 72202","Brewery, Restaurant","Service options: [Onsite services, Delivery], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer], Amenities: [Bar onsite, Gender-neutral restroom], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Parking: [Free parking lot, Free street parking, Paid parking lot, Paid street parking]",(501) 319-7275,"(501) 319-7275, +1 501-319-7275",YES,Lost Forty Brewing (Owner),114398355133673219763,https://www.google.com/maps/contrib/114398355133673219763,1357,4.7,"https://search.google.com/local/reviews?placeid=ChIJ4xamJYO70ocRamvEDoqa10M&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",4888545838277880682,0x87d2bb8325a616e3:0x43d79a8a0ec46b6a,34.742613,-92.25926199999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkFSpYb97kFLAdqJKuZ-rFuY25bgVLs6LOLDAmLADtqr0yD17L0eznICAM9ggJqP6nAUHaiDRdV1K32-rl-391gAR_WMHeEqN0_D4-dRwe9YGcdmrS3JcxWjeOZTQSij5T1u_t7=w408-h306-k-no,America/Chicago,www.lost40brewing.com/,www.lost40brewing.com,"Thursday(2026-09-03): [11 AM–9 PM], Friday(2026-09-04): [11 AM–10 PM], Saturday(2026-09-05): [11 AM–10 PM], Sunday(2026-09-06): [9 AM–9 PM], Monday(2026-09-07): [11 AM–9 PM], Tuesday(2026-09-08): [11 AM–9 PM], Wednesday(2026-09-09): [11 AM–9 PM]",https://www.google.com/search?kgmid=/g/11b6vrtll5,/g/11b6vrtll5,https://www.google.com/maps?cid=4888545838277880682,ChIJ4xamJYO70ocRamvEDoqa10M,,,,,,,,"Restaurant  Little Rock, US"
Gus's World Famous Fried Chicken,"300 President Clinton Ave, Little Rock, AR 72201",300 President Clinton Ave,"Little Rock, AR 72201","Chicken restaurant, Soul food restaurant","Service options: [Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service, Serves local specialty], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Comfort food, Quick bite, Small plates], Dining options: [Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [College students, Family-friendly, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Paid parking lot, Paid street parking, Parking]",(501) 372-2211,"(501) 372-2211, +1 501-372-2211",YES,Gus's World Famous Fried Chicken (Owner),109459406522789108367,https://www.google.com/maps/contrib/109459406522789108367,1504,4.2,"https://search.google.com/local/reviews?placeid=ChIJ8aVMqn670ocRkpMGBWeT3So&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",3088786990121259922,0x87d2bb7eaa4ca5f1:0x2add936705069392,34.7477944,-92.2674378,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmxsfjqPjsuLy_6zLe6aE8JlHoHB4xm7rVU83TgGFGvrJo1DeNzr6-3xia4w60dh1M7-MT6aDsrQFXVfgTOLynhgaoTWEYGsWlketioGxIj2o-j3yGf9UjN936qQ89Fy2zpCTII=w426-h240-k-no,America/Chicago,gusfriedchicken.com/,gusfriedchicken.com,"Thursday(2026-09-03): [11 AM–9 PM], Friday(2026-09-04): [11 AM–10 PM], Saturday(2026-09-05): [11 AM–10 PM], Sunday(2026-09-06): [11 AM–9 PM], Monday(2026-09-07): [11 AM–9 PM], Tuesday(2026-09-08): [11 AM–9 PM], Wednesday(2026-09-09): [11 AM–9 PM]",https://www.google.com/search?kgmid=/g/12hm0512z,/g/12hm0512z,https://www.google.com/maps?cid=3088786990121259922,ChIJ8aVMqn670ocRkpMGBWeT3So,,,,,,,,"Restaurant  Little Rock, US"
Deluca's Pizza - Little Rock,"10301 N Rodney Parham Rd, Little Rock, AR 72227",10301 N Rodney Parham Rd,"Little Rock, AR 72227","Pizza restaurant, Bar","Service options: [Curbside pickup, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Great cocktails, Serves local specialty], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Comfort food, Happy hour drinks, Hard liquor, Private dining room, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Lunch, Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, On-site parking], Pets: [Dogs allowed outside]",(501) 246-5656,"(501) 246-5656, +1 501-246-5656",YES,Deluca's Pizza - Little Rock (Owner),109953115446163533691,https://www.google.com/maps/contrib/109953115446163533691,388,4.4,"https://search.google.com/local/reviews?placeid=ChIJD6p1WwCh0ocRFRXrHh1JTDc&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",3984640159737648405,0x87d2a1005b75aa0f:0x374c491d1eeb1515,34.7661234,-92.3885,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnwRMj5Z_t1ZqaznzhacMPeo_URfpP6Tde0tO363Gpo3CMEV-rTLuKyZ-670s55bUf9lBnMfk7y2yqm12K5m60XP5k7cu2SgiylFavWmAUEfXHYn1Q8oET1YcNzh3PyWm0fmlWGWpfsqlU=w408-h272-k-no,America/Chicago,originaldelucas.com/,originaldelucas.com,"Thursday(2026-09-03): [4–9 PM], Friday(2026-09-04): [11 AM–9 PM], Saturday(2026-09-05): [11 AM–9 PM], Sunday(2026-09-06): [11 AM–8 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [4–9 PM], Wednesday(2026-09-09): [4–9 PM]",https://www.google.com/search?kgmid=/g/11wjcjy743,/g/11wjcjy743,https://www.google.com/maps?cid=3984640159737648405,ChIJD6p1WwCh0ocRFRXrHh1JTDc,,,,,,,,"Restaurant  Little Rock, US"
Raduno | Brick Oven & Barroom,"1318 S Main St Suite 100, Little Rock, AR 72202",1318 S Main St Suite 100,"Little Rock, AR 72202","Restaurant, Bar, Brunch restaurant","Service options: [Outdoor seating, Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service, Great beer selection, Great cocktails, Great wine list, Serves local specialty, Sports], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Happy hour food, Hard liquor, Healthy options, Small plates, Vegan options, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Bar onsite, Gender-neutral restroom, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists, Transgender safespace], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Paid parking lot, Paid street parking, Parking], Pets: [Dogs allowed, Dogs allowed outside]",(501) 374-7476,"(501) 374-7476, +1 501-374-7476",YES,Raduno | Brick Oven & Barroom (Owner),117957989452686892437,https://www.google.com/maps/contrib/117957989452686892437,899,4.5,"https://search.google.com/local/reviews?placeid=ChIJ22_QB3K70ocRl-Ektnz-uvA&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",17346456726356156823,0x87d2bb7207d06fdb:0xf0bafe7cb624e197,34.735800399999995,-92.2731378,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnExf4QzCDmPRWbfMkP7QNV6oXOs8awxPvaCATTR4-cd9WgkTVj1wdzNcFkSGlGJOBdpUmqjQzYkvJoNBsabc1awaBwHnbJwT5d992P8IgdQ6XRWbXDLMLa4PwrfYuhemb2oCjhSA=w408-h306-k-no,America/Chicago,radunolr.com/,radunolr.com,"Thursday(2026-09-03): [11 AM–9 PM], Friday(2026-09-04): [11 AM–10 PM], Saturday(2026-09-05): [11 AM–10 PM], Sunday(2026-09-06): [10 AM–9 PM], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [11 AM–9 PM], Wednesday(2026-09-09): [11 AM–9 PM]",https://www.google.com/search?kgmid=/g/11c3k6g3qv,/g/11c3k6g3qv,https://www.google.com/maps?cid=17346456726356156823,ChIJ22_QB3K70ocRl-Ektnz-uvA,,,,,,,,"Restaurant  Little Rock, US"
Rock N Roll Sushi,"12800 Chenal Pkwy #10, Little Rock, AR 72211",12800 Chenal Pkwy #10,"Little Rock, AR 72211","Restaurant, Asian fusion restaurant, Bar, Cocktail bar, Fish restaurant, Japanese restaurant, Lunch restaurant, Seafood restaurant, Sushi restaurant, Sushi takeaway","Service options: [Delivery, Onsite services, Takeout, Dine-in], Highlights: [Fast service, Great cocktails, Great tea selection], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Assistive hearing loop, Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Healthy options, Late-night food, Quick bite, Vegetarian options], Dining options: [Lunch, Dinner, Catering, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [College students, Family-friendly, Groups, Tourists], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, Credit cards], Children: [Good for kids, Kids' menu], Parking: [Free parking lot, Free street parking, Parking]",(501) 313-4241,"(501) 313-4241, +1 501-313-4241",YES,Rock N Roll Sushi (Owner),115802358697431081607,https://www.google.com/maps/contrib/115802358697431081607,1058,4.5,"https://search.google.com/local/reviews?placeid=ChIJ4UdNxx2h0ocRLxa8cRZcXOI&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",16311013201896281647,0x87d2a11dc74d47e1:0xe25c5c1671bc162f,34.755089,-92.4169356,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn4vXDdkGHFfRqUo7nADLRTPtf6ZK0LDxCL-UYa_2_j5mKK8CAnePhCACXl_ZPdApGm6dbPa3J8Z62t8RB7cNrXrVGoSJl6-HIhAVa__uNlaN_QQyzNhGR8WvUjiI_nek7v3dZ9JA=w408-h544-k-no,America/Chicago,rocknrollsushi.com/locations/little-rock-ar-chenal/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,rocknrollsushi.com,"Thursday(2026-09-03): [11 AM–10 PM], Friday(2026-09-04): [11 AM–10 PM], Saturday(2026-09-05): [11 AM–10 PM], Sunday(2026-09-06): [11 AM–10 PM], Monday(2026-09-07): [11 AM–10 PM], Tuesday(2026-09-08): [11 AM–10 PM], Wednesday(2026-09-09): [11 AM–10 PM]",https://www.google.com/search?kgmid=/g/11j8mfg384,/g/11j8mfg384,https://www.google.com/maps?cid=16311013201896281647,ChIJ4UdNxx2h0ocRLxa8cRZcXOI,,,,,,,,"Restaurant  Little Rock, US"
Layla's Gyro,"9501 N Rodney Parham Rd #7, Little Rock, AR 72227",9501 N Rodney Parham Rd #7,"Little Rock, AR 72227","Gyro restaurant, Mediterranean restaurant, Restaurant","Service options: [Outdoor seating, Curbside pickup, Onsite services, Takeout, Dine-in], Highlights: [Serves local specialty], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Coffee, Comfort food, Healthy options, Quick bite, Small plates, Vegan options, Vegetarian options], Dining options: [Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Restroom], Atmosphere: [Casual, Cozy, Quiet, Trendy], Crowd: [College students, Family-friendly, Groups], Planning: [Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs], Parking: [Free parking lot, Free street parking, Paid parking lot, Parking]",(501) 227-7272,"(501) 227-7272, +1 501-227-7272",YES,Layla's Gyro (Owner),115756123839984551651,https://www.google.com/maps/contrib/115756123839984551651,1710,4.7,"https://search.google.com/local/reviews?placeid=ChIJe-4RBv2j0ocR6DG5cjlqYFM&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=US",6007918697882661352,0x87d2a3fd0611ee7b:0x53606a3972b931e8,34.7592165,-92.3797232,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmeRMWSoNuAg04AsCCmteNbu_g8d6vth4_EWC89-_c2iNQZRcv0mOwahqfahFv51BCqdxPolRWHD5xTLrEGKHjiJUBU2T4UyNwlJZZ9EznEUCQcXLFUWtb0P79i3bgzl-wFlpY=w408-h306-k-no,America/Chicago,laylasgyro.com/,laylasgyro.com,"Thursday(2026-09-03): [11 AM–8 PM], Friday(2026-09-04): [11 AM–8 PM], Saturday(2026-09-05): [11 AM–8 PM], Sunday(2026-09-06): [11 AM–4 PM], Monday(2026-09-07): [11 AM–8 PM], Tuesday(2026-09-08): [11 AM–8 PM], Wednesday(2026-09-09): [11 AM–8 PM]",https://www.google.com/search?kgmid=/g/1tc_4mqk,/g/1tc_4mqk,https://www.google.com/maps?cid=6007918697882661352,ChIJe-4RBv2j0ocR6DG5cjlqYFM,,,,,,,,"Restaurant  Little Rock, US"
The Grumpy Rabbit,"105 Front St SW, Lonoke, AR 72086",105 Front St SW,"Lonoke, AR 72086",American restaurant,"Service options: [Outdoor seating, Onsite services, Takeout, Dine-in, Delivery], Highlights: [Fast service, Great beer selection, Great cocktails, Great coffee, Great dessert, Great tea selection, Great wine list, Serves local specialty], Popular for: [Breakfast, Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Hard liquor, Healthy options, Private dining room, Small plates, Vegetarian options, Wine], Dining options: [Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Table service], Amenities: [Bar onsite, Restroom, Wi-Fi, Wi-Fi], Atmosphere: [Casual, Cozy, Quiet, Trendy], Crowd: [Groups, Tourists], Planning: [Accepts reservations], Payments: [Checks, Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids, High chairs, Kids' menu], Parking: [Free parking lot, Free street parking, Paid parking lot, Parking], Pets: [Dogs allowed outside]",+1 501-438-8005,"(501) 438-8005, +1 501-438-8005",YES,The Grumpy Rabbit (Owner),100738581373734717700,https://www.google.com/maps/contrib/100738581373734717700,861,4.6,"https://search.google.com/local/reviews?placeid=ChIJcXmVMC7f0ocR-WUrh9lvJ1s&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=CA",6568341561609512441,0x87d2df2e30957971:0x5b276fd9872b65f9,34.7838262,-91.9004185,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkC6VfuoZ4KtZHZnXUuIOApI93Io7cZZzgo_FaCA6kc1B9HBsVOvd-pXFZ48oyuXDkXRTSlqW311zlYdxbuMWvbsgcqoIKl2kk1J-zTeU4S4f08tG5ZGfoqcxyncp-P3Pi-0ey9IA=w408-h306-k-no,America/Chicago,grumpyrabbitlonoke.com/,grumpyrabbitlonoke.com,"Thursday(2026-09-03): [11 a.m.–9 p.m.], Friday(2026-09-04): [11 a.m.–9 p.m.], Saturday(2026-09-05): [11 a.m.–9 p.m.], Sunday(2026-09-06): [11 a.m.–2 p.m.], Monday(2026-09-07): [Closed], Tuesday(2026-09-08): [Closed], Wednesday(2026-09-09): [11 a.m.–9 p.m.]",https://www.google.com/search?kgmid=/g/11qndx1xxp,/g/11qndx1xxp,https://www.google.com/maps?cid=6568341561609512441,ChIJcXmVMC7f0ocR-WUrh9lvJ1s,,,,,,,,"Restaurant  Little Rock, US"
Middle Eastern Cuisine,"400 President Clinton Ave, Little Rock, AR 72201",400 President Clinton Ave,"Little Rock, AR 72201",Middle Eastern restaurant,"Service options: [Onsite services, Takeout, Dine-in, Delivery], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Comfort food, Healthy options, Quick bite, Small plates, Vegan options, Vegetarian options], Dining options: [Lunch, Dinner, Dessert], Amenities: [Restroom], Atmosphere: [Casual, Quiet], Crowd: [Tourists], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [Good for kids], Parking: [Free parking lot, Free street parking, Paid street parking, Parking]",+1 501-372-1662,"(501) 372-1662, +1 501-372-1662",NO,Middle Eastern Cuisine (Owner),,,119,4.8,"https://search.google.com/local/reviews?placeid=ChIJMRS8yn670ocR_2icxKjf308&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=CA",5755564764748867839,0x87d2bb7ecabc1431:0x4fdfdfa8c49c68ff,34.7477704,-92.26626879999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmlMBoNcq6yzHMJFi-7nKG2Eb7Ou3r27l2ugv611jDiHUz8mbei_f9uOmFacmzvmVgEDlAX0ZpBw12LLeZ4G_LpnyYOJ6OMt4HPd6-igAvtsm6VjrATHlv7twFENqVYW66mZ2w-=w408-h306-k-no,America/Chicago,middle-eastern-cuisine.jany.io/,middle-eastern-cuisine.jany.io,"Thursday(2026-09-03): [7 a.m.–2 p.m.], Friday(2026-09-04): [7 a.m.–2 p.m.], Saturday(2026-09-05): [7 a.m.–3 p.m.], Sunday(2026-09-06): [Closed], Monday(2026-09-07): [7 a.m.–2 p.m.], Tuesday(2026-09-08): [7 a.m.–2 p.m.], Wednesday(2026-09-09): [7 a.m.–2 p.m.]",https://www.google.com/search?kgmid=/g/1tds76zq,/g/1tds76zq,https://www.google.com/maps?cid=5755564764748867839,ChIJMRS8yn670ocR_2icxKjf308,,,,,,,,"Restaurant  Little Rock, US"
Funky Stretch Pizza,"500 N Magnolia St, North Little Rock, AR 72114",500 N Magnolia St,"North Little Rock, AR 72114",American restaurant,"Service options: [Outdoor seating, Takeout, Dine-in], Highlights: [Fast service], Popular for: [Lunch, Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Comfort food, Quick bite, Small plates], Dining options: [Lunch, Dinner, Dessert, Seating], Amenities: [Bar onsite, Restroom], Atmosphere: [Casual, Cozy, Trendy], Crowd: [Groups, Tourists], Payments: [Credit cards, Debit cards, NFC mobile payments], Children: [Good for kids], Parking: [Free parking lot, Free street parking, Parking], Pets: [Dogs allowed outside]",+1 501-353-1123,"(501) 353-1123, +1 501-353-1123",NO,Funky Stretch Pizza (Owner),,,125,4.6,"https://search.google.com/local/reviews?placeid=ChIJnxQPZgC90ocRRmBePiyT7EI&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=CA",4822391119241175110,0x87d2bd00660f149f:0x42ec932c3e5e6046,34.758156299999996,-92.26492359999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmHbtowYW4VXmR0V4Q7rUQmexmkE7uWfbIadluTTYFNZN4NfTQ85-bUXgAe8naFXBnRRlc0-spNm282Sgtk0WPF9ZV9fbl7HZcptztuaMA-lRzmWcEov18ljsmt_0iJh4oxnrIcWRZcHPbU=w408-h306-k-no,America/Chicago,www.funkystretchpizza.com/,www.funkystretchpizza.com,"Thursday(2026-09-03): [11 a.m.–9 p.m.], Friday(2026-09-04): [11 a.m.–10 p.m.], Saturday(2026-09-05): [11 a.m.–10 p.m.], Sunday(2026-09-06): [11 a.m.–9 p.m.], Monday(2026-09-07): [11 a.m.–9 p.m.], Tuesday(2026-09-08): [Closed], Wednesday(2026-09-09): [11 a.m.–9 p.m.]",https://www.google.com/search?kgmid=/g/11n3wxhtv7,/g/11n3wxhtv7,https://www.google.com/maps?cid=4822391119241175110,ChIJnxQPZgC90ocRRmBePiyT7EI,,,,,,,,"Restaurant  Little Rock, US"
Capeo | Italian,"425 Main St, North Little Rock, AR 72114",425 Main St,"North Little Rock, AR 72114",Italian restaurant,"Service options: [Curbside pickup, Takeout, Dine-in, Delivery], Highlights: [Great cocktails, Great coffee, Great dessert, Great wine list, Serves local specialty], Popular for: [Dinner, Solo dining], Accessibility: [Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating], Offerings: [Alcohol, Beer, Cocktails, Coffee, Comfort food, Hard liquor, Small plates, Vegetarian options, Wine], Dining options: [Dinner, Dessert, Seating, Table service], Amenities: [Bar onsite, Gender-neutral restroom, Restroom], Atmosphere: [Cozy, Historic, Quiet, Romantic, Trendy, Upscale], Crowd: [Family-friendly, Groups, LGBTQ+ friendly, Tourists], Planning: [Dinner reservations recommended, Accepts reservations], Payments: [Credit cards, Debit cards, NFC mobile payments, Credit cards], Children: [High chairs], Parking: [Free parking lot, Free street parking, Paid street parking, Parking]",+1 501-376-3463,"(501) 376-3463, +1 501-376-3463",YES,Capeo | Italian (Owner),104283212623253589656,https://www.google.com/maps/contrib/104283212623253589656,666,4.5,"https://search.google.com/local/reviews?placeid=ChIJh6xP_YO80ocRY5QSAF6lnCA&q=Restaurant++Little+Rock,+US&authuser=0&hl=en&gl=CA",2349934928727282787,0x87d2bc83fd4fac87:0x209ca55e00129463,34.7579292,-92.26788739999999,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlQaioJraqRATBp8cNu-1OibX42j5es-80DReRKds7lh86faBhmdaAr2wIW6MMMCqwQk-7ikH_XOj_Pw12g5txdfegppHzZ-gqFNF0asUP-Iu8pIzlyLFQ6MndZE83VlYGpFVSvKw=w408-h306-k-no,America/Chicago,www.capeo.us/,www.capeo.us,"Thursday(2026-09-03): [5–9 p.m.], Friday(2026-09-04): [5–9 p.m.], Saturday(2026-09-05): [5–9 p.m.], Sunday(2026-09-06): [Closed], Monday(2026-09-07): [5–9 p.m.], Tuesday(2026-09-08): [5–9 p.m.], Wednesday(2026-09-09): [5–9 p.m.]",https://www.google.com/search?kgmid=/g/1td5rtm6,/g/1td5rtm6,https://www.google.com/maps?cid=2349934928727282787,ChIJh6xP_YO80ocRY5QSAF6lnCA,,,,,,,,"Restaurant  Little Rock, US"
